,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
60,minecraft:cut_sandstone,minecraft:birch_planks,minecraft:birch_planks,minecraft:birch_planks,minecraft:cut_sandstone,minecraft:gold_ore,minecraft:gray_terracotta,minecraft:cyan_terracotta,minecraft:mossy_stone_bricks,minecraft:deepslate_gold_ore,minecraft:white_wool,minecraft:lime_glazed_terracotta,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:yellow_concrete,minecraft:yellow_wool,minecraft:birch_wood,minecraft:cut_sandstone,minecraft:black_terracotta,minecraft:diorite,minecraft:white_concrete,minecraft:white_concrete,minecraft:diorite,minecraft:white_concrete,minecraft:polished_diorite,minecraft:white_wool,minecraft:white_concrete,minecraft:polished_diorite,minecraft:white_wool,minecraft:orange_glazed_terracotta,minecraft:orange_glazed_terracotta,minecraft:green_terracotta,minecraft:black_concrete,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:black_terracotta,minecraft:gray_wool,minecraft:gray_concrete,minecraft:black_wool,minecraft:gray_concrete,minecraft:deepslate_coal_ore,minecraft:gray_concrete,minecraft:gray_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:gray_concrete,minecraft:black_wool,minecraft:gray_glazed_terracotta,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:gray_concrete,minecraft:gray_concrete,minecraft:black_glazed_terracotta,minecraft:gray_concrete,minecraft:clay,minecraft:birch_wood,minecraft:light_gray_wool,minecraft:light_gray_wool,minecraft:polished_diorite,minecraft:coal_ore,minecraft:diorite,minecraft:light_gray_wool,minecraft:acacia_wood,minecraft:light_gray_concrete
61,minecraft:cut_sandstone,minecraft:cut_sandstone,minecraft:cut_sandstone,minecraft:deepslate_gold_ore,minecraft:gold_ore,minecraft:deepslate_gold_ore,minecraft:dark_oak_wood,minecraft:gray_wool,minecraft:acacia_wood,minecraft:birch_planks,minecraft:white_wool,minecraft:white_wool,minecraft:birch_wood,minecraft:birch_wood,minecraft:orange_concrete,minecraft:yellow_wool,minecraft:quartz_block,minecraft:white_wool,minecraft:polished_diorite,minecraft:white_concrete,minecraft:coal_ore,minecraft:diorite,minecraft:light_gray_glazed_terracotta,minecraft:white_concrete,minecraft:diorite,minecraft:birch_wood,minecraft:white_wool,minecraft:white_wool,minecraft:stone_bricks,minecraft:deepslate_coal_ore,minecraft:black_concrete,minecraft:black_concrete,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gray_wool,minecraft:black_wool,minecraft:black_wool,minecraft:gray_concrete,minecraft:gray_concrete,minecraft:black_wool,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:gray_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_concrete,minecraft:black_concrete,minecraft:gray_wool,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:gray_concrete,minecraft:netherrack,minecraft:black_wool,minecraft:diorite,minecraft:diorite,minecraft:light_gray_wool,minecraft:light_gray_wool,minecraft:birch_wood,minecraft:polished_diorite,minecraft:light_gray_concrete,minecraft:diorite,minecraft:light_gray_wool
62,minecraft:birch_planks,minecraft:deepslate_gold_ore,minecraft:deepslate_gold_ore,minecraft:deepslate_gold_ore,minecraft:gold_ore,minecraft:cut_sandstone,minecraft:jungle_wood,minecraft:gold_ore,minecraft:deepslate_gold_ore,minecraft:jungle_wood,minecraft:yellow_glazed_terracotta,minecraft:black_terracotta,minecraft:white_terracotta,minecraft:black_concrete,minecraft:light_gray_concrete,minecraft:deepslate_coal_ore,minecraft:white_wool,minecraft:white_wool,minecraft:white_wool,minecraft:diorite,minecraft:clay,minecraft:polished_andesite,minecraft:polished_diorite,minecraft:white_wool,minecraft:birch_wood,minecraft:light_blue_terracotta,minecraft:deepslate_lapis_ore,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:yellow_glazed_terracotta,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:yellow_glazed_terracotta,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:gray_concrete,minecraft:gray_concrete,minecraft:black_wool,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:gray_concrete,minecraft:black_wool,minecraft:light_gray_glazed_terracotta,minecraft:gray_concrete,minecraft:black_wool,minecraft:black_concrete,minecraft:gray_concrete,minecraft:gray_glazed_terracotta,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:netherrack,minecraft:black_wool,minecraft:light_gray_wool,minecraft:light_gray_wool,minecraft:light_gray_wool,minecraft:light_gray_wool,minecraft:light_gray_wool,minecraft:light_gray_wool,minecraft:light_gray_concrete,minecraft:light_gray_concrete,minecraft:light_gray_concrete
63,minecraft:jungle_wood,minecraft:deepslate_gold_ore,minecraft:deepslate_gold_ore,minecraft:brown_glazed_terracotta,minecraft:light_gray_concrete,minecraft:light_gray_wool,minecraft:diorite,minecraft:birch_wood,minecraft:polished_diorite,minecraft:brown_glazed_terracotta,minecraft:dark_oak_wood,minecraft:dark_oak_planks,minecraft:stone_bricks,minecraft:coal_ore,minecraft:cyan_terracotta,minecraft:andesite,minecraft:gray_glazed_terracotta,minecraft:lapis_ore,minecraft:white_wool,minecraft:white_wool,minecraft:white_wool,minecraft:white_concrete,minecraft:light_blue_terracotta,minecraft:obsidian,minecraft:black_wool,minecraft:black_wool,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:spruce_wood,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:black_terracotta,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:cyan_terracotta,minecraft:gray_wool,minecraft:gray_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:black_concrete,minecraft:black_wool,minecraft:gray_wool,minecraft:gray_wool,minecraft:clay,minecraft:gray_concrete,minecraft:gray_concrete,minecraft:black_wool,minecraft:white_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:gray_concrete,minecraft:gray_concrete,minecraft:gray_concrete,minecraft:gray_concrete,minecraft:polished_diorite,minecraft:light_gray_wool,minecraft:diorite,minecraft:light_gray_wool,minecraft:light_gray_wool,minecraft:light_gray_concrete,minecraft:diorite,minecraft:diorite,minecraft:iron_ore
64,minecraft:gold_ore,minecraft:acacia_wood,minecraft:diorite,minecraft:light_gray_wool,minecraft:light_gray_wool,minecraft:light_gray_concrete,minecraft:polished_diorite,minecraft:light_gray_wool,minecraft:light_gray_concrete,minecraft:diorite,minecraft:orange_glazed_terracotta,minecraft:jungle_wood,minecraft:gray_concrete,minecraft:gray_glazed_terracotta,minecraft:white_wool,minecraft:lapis_ore,minecraft:clay,minecraft:black_wool,minecraft:black_wool,minecraft:obsidian,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:yellow_wool,minecraft:gold_block,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:stone,minecraft:stone_bricks,minecraft:black_concrete,minecraft:black_wool,minecraft:gray_concrete,minecraft:gray_concrete,minecraft:gray_concrete,minecraft:gray_glazed_terracotta,minecraft:gray_glazed_terracotta,minecraft:coal_ore,minecraft:gray_concrete,minecraft:gray_concrete,minecraft:black_wool,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:light_gray_wool,minecraft:light_gray_wool,minecraft:light_gray_wool,minecraft:light_gray_concrete,minecraft:diorite,minecraft:birch_wood,minecraft:light_gray_wool,minecraft:deepslate_iron_ore,minecraft:birch_wood
65,minecraft:quartz_block,minecraft:light_gray_concrete,minecraft:diorite,minecraft:light_gray_wool,minecraft:light_gray_wool,minecraft:acacia_wood,minecraft:diorite,minecraft:quartz_block,minecraft:light_gray_wool,minecraft:birch_wood,minecraft:light_gray_wool,minecraft:white_terracotta,minecraft:cut_sandstone,minecraft:dark_oak_wood,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:yellow_wool,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:yellow_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:gray_concrete,minecraft:gray_concrete,minecraft:gray_concrete,minecraft:gray_concrete,minecraft:gray_glazed_terracotta,minecraft:deepslate_coal_ore,minecraft:gray_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_concrete,minecraft:gray_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:gray_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:light_gray_wool,minecraft:light_gray_concrete,minecraft:light_gray_wool,minecraft:light_gray_wool,minecraft:light_gray_wool,minecraft:light_gray_concrete,minecraft:iron_ore,minecraft:light_gray_wool,minecraft:light_gray_wool
66,minecraft:gray_concrete,minecraft:light_gray_concrete,minecraft:polished_diorite,minecraft:quartz_block,minecraft:acacia_wood,minecraft:light_gray_wool,minecraft:light_gray_concrete,minecraft:birch_wood,minecraft:diorite,minecraft:white_terracotta,minecraft:diorite,minecraft:sea_lantern,minecraft:diorite,minecraft:polished_diorite,minecraft:gold_ore,minecraft:jungle_wood,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:deepslate_coal_ore,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:yellow_glazed_terracotta,minecraft:black_terracotta,minecraft:gray_terracotta,minecraft:gray_concrete,minecraft:coal_ore,minecraft:gray_concrete,minecraft:gray_concrete,minecraft:deepslate_coal_ore,minecraft:gray_wool,minecraft:gray_concrete,minecraft:polished_diorite,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:gray_concrete,minecraft:clay,minecraft:black_wool,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:birch_wood,minecraft:light_gray_wool,minecraft:birch_wood,minecraft:light_gray_wool,minecraft:polished_diorite,minecraft:birch_wood,minecraft:light_gray_wool,minecraft:acacia_wood,minecraft:light_gray_wool
67,minecraft:acacia_wood,minecraft:light_gray_wool,minecraft:iron_ore,minecraft:gray_concrete,minecraft:light_gray_concrete,minecraft:light_gray_concrete,minecraft:light_gray_wool,minecraft:birch_wood,minecraft:light_gray_wool,minecraft:light_gray_wool,minecraft:polished_diorite,minecraft:light_gray_wool,minecraft:light_gray_wool,minecraft:light_gray_wool,minecraft:light_gray_wool,minecraft:dark_oak_wood,minecraft:birch_wood,minecraft:jungle_wood,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:polished_andesite,minecraft:gray_concrete,minecraft:gray_wool,minecraft:gray_concrete,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:yellow_wool,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:dark_oak_wood,minecraft:black_terracotta,minecraft:gray_concrete,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:black_concrete,minecraft:black_concrete,minecraft:gray_wool,minecraft:deepslate_coal_ore,minecraft:cobblestone,minecraft:chiseled_stone_bricks,minecraft:coal_ore,minecraft:black_wool,minecraft:black_wool,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:gray_concrete,minecraft:light_gray_wool,minecraft:diorite,minecraft:light_gray_concrete,minecraft:light_gray_wool,minecraft:light_gray_wool,minecraft:deepslate_coal_ore,minecraft:light_gray_wool,minecraft:light_gray_wool
68,minecraft:light_gray_wool,minecraft:acacia_wood,minecraft:diorite,minecraft:mossy_stone_bricks,minecraft:polished_diorite,minecraft:polished_diorite,minecraft:polished_diorite,minecraft:light_gray_wool,minecraft:light_gray_wool,minecraft:diorite,minecraft:birch_wood,minecraft:light_gray_wool,minecraft:light_gray_wool,minecraft:acacia_wood,minecraft:dark_oak_wood,minecraft:light_gray_wool,minecraft:diorite,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:gold_block,minecraft:gold_block,minecraft:yellow_wool,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:yellow_wool,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:lime_terracotta,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:gray_wool,minecraft:gray_glazed_terracotta,minecraft:coal_ore,minecraft:gray_glazed_terracotta,minecraft:black_concrete,minecraft:black_wool,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:polished_andesite,minecraft:andesite,minecraft:birch_wood,minecraft:coal_ore,minecraft:light_gray_wool,minecraft:birch_wood,minecraft:acacia_wood,minecraft:quartz_block
69,minecraft:gray_concrete,minecraft:quartz_block,minecraft:polished_diorite,minecraft:birch_wood,minecraft:birch_wood,minecraft:light_gray_wool,minecraft:polished_diorite,minecraft:diorite,minecraft:diorite,minecraft:light_gray_concrete,minecraft:light_gray_wool,minecraft:light_gray_concrete,minecraft:gray_terracotta,minecraft:gray_terracotta,minecraft:light_gray_concrete,minecraft:cyan_terracotta,minecraft:black_wool,minecraft:white_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:jack_o_lantern,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:lime_glazed_terracotta,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gray_terracotta,minecraft:black_terracotta,minecraft:gray_concrete,minecraft:black_wool,minecraft:black_concrete,minecraft:gray_concrete,minecraft:coal_ore,minecraft:diorite,minecraft:gray_concrete,minecraft:coal_ore,minecraft:black_wool,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:clay,minecraft:polished_andesite,minecraft:light_gray_wool,minecraft:stone_bricks,minecraft:light_gray_wool,minecraft:light_gray_wool,minecraft:polished_andesite,minecraft:polished_andesite
70,minecraft:gray_wool,minecraft:polished_diorite,minecraft:sea_lantern,minecraft:diorite,minecraft:polished_diorite,minecraft:light_gray_wool,minecraft:light_gray_wool,minecraft:polished_diorite,minecraft:mossy_stone_bricks,minecraft:light_gray_concrete,minecraft:light_gray_wool,minecraft:gray_terracotta,minecraft:acacia_wood,minecraft:light_gray_concrete,minecraft:gray_concrete,minecraft:red_glazed_terracotta,minecraft:red_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:black_concrete,minecraft:black_terracotta,minecraft:yellow_terracotta,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:jack_o_lantern,minecraft:gray_terracotta,minecraft:gray_terracotta,minecraft:black_wool,minecraft:cobblestone,minecraft:stone,minecraft:gray_glazed_terracotta,minecraft:gray_glazed_terracotta,minecraft:diamond_ore,minecraft:diamond_ore,minecraft:stone_bricks,minecraft:polished_diorite,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:light_gray_wool,minecraft:light_gray_wool,minecraft:polished_diorite,minecraft:light_gray_wool,minecraft:light_gray_wool,minecraft:polished_diorite,minecraft:light_gray_concrete
71,minecraft:birch_wood,minecraft:sea_lantern,minecraft:diorite,minecraft:light_gray_wool,minecraft:polished_diorite,minecraft:diorite,minecraft:light_gray_wool,minecraft:light_gray_wool,minecraft:light_gray_wool,minecraft:mossy_stone_bricks,minecraft:gray_wool,minecraft:light_gray_wool,minecraft:light_gray_concrete,minecraft:gray_concrete,minecraft:polished_andesite,minecraft:gray_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:brown_concrete,minecraft:yellow_terracotta,minecraft:spruce_wood,minecraft:orange_glazed_terracotta,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:yellow_wool,minecraft:gold_block,minecraft:yellow_terracotta,minecraft:gray_concrete,minecraft:gray_terracotta,minecraft:gray_terracotta,minecraft:black_concrete,minecraft:white_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:gray_concrete,minecraft:black_concrete,minecraft:deepslate_coal_ore,minecraft:black_wool,minecraft:black_wool,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:black_concrete,minecraft:light_gray_wool,minecraft:light_gray_wool,minecraft:light_gray_wool,minecraft:polished_diorite,minecraft:light_gray_wool,minecraft:light_gray_concrete
72,minecraft:acacia_wood,minecraft:diorite,minecraft:acacia_wood,minecraft:diorite,minecraft:polished_diorite,minecraft:light_gray_concrete,minecraft:light_gray_wool,minecraft:light_gray_wool,minecraft:acacia_wood,minecraft:acacia_wood,minecraft:light_gray_wool,minecraft:light_gray_wool,minecraft:gray_concrete,minecraft:deepslate_coal_ore,minecraft:deepslate_coal_ore,minecraft:gray_concrete,minecraft:gray_concrete,minecraft:gray_concrete,minecraft:gray_concrete,minecraft:gray_concrete,minecraft:gray_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:jack_o_lantern,minecraft:yellow_terracotta,minecraft:spruce_wood,minecraft:black_concrete,minecraft:black_concrete,minecraft:yellow_terracotta,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:yellow_wool,minecraft:gold_block,minecraft:yellow_terracotta,minecraft:gold_block,minecraft:gray_terracotta,minecraft:black_concrete,minecraft:gray_concrete,minecraft:gray_glazed_terracotta,minecraft:coal_ore,minecraft:black_wool,minecraft:black_concrete,minecraft:light_gray_glazed_terracotta,minecraft:black_concrete,minecraft:black_glazed_terracotta,minecraft:nether_bricks,minecraft:stone,minecraft:nether_bricks,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:light_gray_wool,minecraft:light_gray_concrete,minecraft:light_gray_wool,minecraft:light_gray_concrete,minecraft:birch_wood,minecraft:acacia_wood
73,minecraft:light_gray_wool,minecraft:acacia_wood,minecraft:light_gray_wool,minecraft:diorite,minecraft:mossy_stone_bricks,minecraft:light_gray_concrete,minecraft:light_gray_wool,minecraft:black_terracotta,minecraft:acacia_wood,minecraft:deepslate_coal_ore,minecraft:light_gray_concrete,minecraft:cyan_terracotta,minecraft:light_gray_wool,minecraft:gray_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:gray_concrete,minecraft:coal_ore,minecraft:gray_wool,minecraft:gray_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_terracotta,minecraft:jack_o_lantern,minecraft:orange_terracotta,minecraft:black_terracotta,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:yellow_terracotta,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:yellow_terracotta,minecraft:yellow_terracotta,minecraft:gray_terracotta,minecraft:gray_terracotta,minecraft:black_concrete,minecraft:black_concrete,minecraft:diamond_ore,minecraft:gray_glazed_terracotta,minecraft:gray_glazed_terracotta,minecraft:coal_ore,minecraft:white_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:black_glazed_terracotta,minecraft:redstone_block,minecraft:red_glazed_terracotta,minecraft:redstone_block,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:light_gray_wool,minecraft:diorite,minecraft:birch_wood,minecraft:light_gray_wool,minecraft:polished_diorite,minecraft:light_gray_concrete
74,minecraft:light_gray_wool,minecraft:light_gray_wool,minecraft:light_gray_concrete,minecraft:mossy_stone_bricks,minecraft:mossy_stone_bricks,minecraft:acacia_wood,minecraft:gray_terracotta,minecraft:light_gray_wool,minecraft:light_gray_concrete,minecraft:light_gray_wool,minecraft:light_gray_wool,minecraft:cyan_terracotta,minecraft:light_gray_wool,minecraft:cyan_terracotta,minecraft:gray_wool,minecraft:gray_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:black_terracotta,minecraft:dark_oak_planks,minecraft:brown_concrete,minecraft:brown_wool,minecraft:black_concrete,minecraft:black_glazed_terracotta,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:yellow_wool,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:gold_block,minecraft:yellow_terracotta,minecraft:yellow_terracotta,minecraft:gold_block,minecraft:dark_oak_wood,minecraft:gray_terracotta,minecraft:black_wool,minecraft:black_wool,minecraft:light_gray_glazed_terracotta,minecraft:gray_glazed_terracotta,minecraft:cobblestone,minecraft:deepslate_diamond_ore,minecraft:black_concrete,minecraft:gray_concrete,minecraft:black_concrete,minecraft:red_glazed_terracotta,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_wool,minecraft:black_wool,minecraft:black_wool,minecraft:light_gray_wool,minecraft:birch_wood,minecraft:light_gray_wool,minecraft:light_gray_concrete,minecraft:polished_diorite,minecraft:light_gray_concrete,minecraft:light_gray_wool
